timestamp,pair,rate,base
2026-05-04 14:36:16,USD/BRL,4.95761,USD
2026-05-04 14:36:16,USD/JPY,156.77989,USD
2026-05-04 14:36:16,USD/IDR,17328.506165,USD
2026-05-04 14:36:16,USD/GBP,0.735859,USD
2026-05-04 14:36:16,USD/EUR,0.852103,USD
2026-05-04 14:36:16,USD/MXN,17.447686,USD
2026-05-04 14:36:16,USD/KWD,0.30705,USD
2026-05-04 14:36:16,USD/INR,95.096365,USD
2026-05-04 14:36:16,USD/CNY,6.835628,USD
2026-05-04 14:36:16,USD/SAR,3.75,USD
2026-05-04 14:36:16,USD/PHP,61.384179,USD
2026-05-04 15:25:35,USD/KWD,0.30705,USD
2026-05-04 15:25:35,USD/KRW,1473.266122,USD
2026-05-04 15:25:35,USD/IRR,1114204.627249,USD
2026-05-04 15:25:35,USD/IDR,17328.506165,USD
2026-05-04 15:25:35,USD/GBP,0.735859,USD
2026-05-04 15:25:35,USD/AED,3.6725,USD
2026-05-04 15:25:35,USD/PHP,61.384179,USD
2026-05-04 15:25:35,USD/CAD,1.358032,USD
2026-05-04 15:25:35,USD/BRL,4.95761,USD
2026-05-04 15:25:35,USD/NOK,9.283751,USD
2026-05-04 15:25:35,USD/SAR,3.75,USD
2026-05-04 15:25:35,USD/CNY,6.835628,USD
2026-05-04 15:25:35,USD/INR,95.096365,USD
2026-05-04 15:25:35,USD/JPY,156.77989,USD
2026-05-04 15:25:35,USD/EUR,0.852103,USD
2026-05-04 15:25:35,USD/MXN,17.447686,USD
2026-05-04 16:13:46,USD/MXN,17.447686,USD
2026-05-04 16:13:46,USD/IRR,1114204.627249,USD
2026-05-04 16:13:46,USD/IDR,17328.506165,USD
2026-05-04 16:13:46,USD/GBP,0.735859,USD
2026-05-04 16:13:46,USD/KRW,1473.266122,USD
2026-05-04 16:13:46,USD/BRL,4.95761,USD
2026-05-04 16:13:46,USD/EUR,0.852103,USD
2026-05-04 16:13:46,USD/INR,95.096365,USD
2026-05-04 16:13:46,USD/SAR,3.75,USD
2026-05-04 16:13:46,USD/AED,3.6725,USD
2026-05-04 16:13:46,USD/KWD,0.30705,USD
2026-05-04 16:13:46,USD/JPY,156.77989,USD
2026-05-04 16:13:46,USD/NOK,9.283751,USD
2026-05-04 16:13:46,USD/PHP,61.384179,USD
2026-05-04 16:13:46,USD/CAD,1.358032,USD
2026-05-04 16:13:46,USD/CNY,6.835628,USD
2026-05-04 16:59:11,USD/AED,3.6725,USD
2026-05-04 16:59:11,USD/CAD,1.358032,USD
2026-05-04 16:59:11,USD/SAR,3.75,USD
2026-05-04 16:59:11,USD/GBP,0.735859,USD
2026-05-04 16:59:11,USD/BRL,4.95761,USD
2026-05-04 16:59:11,USD/NOK,9.283751,USD
2026-05-04 16:59:11,USD/KRW,1473.266122,USD
2026-05-04 16:59:11,USD/JPY,156.77989,USD
2026-05-04 16:59:11,USD/IDR,17328.506165,USD
2026-05-04 16:59:11,USD/EUR,0.852103,USD
2026-05-04 16:59:11,USD/CNY,6.835628,USD
2026-05-04 16:59:11,USD/INR,95.096365,USD
2026-05-04 16:59:11,USD/KWD,0.30705,USD
2026-05-04 16:59:11,USD/IRR,1114204.627249,USD
2026-05-04 16:59:11,USD/PHP,61.384179,USD
2026-05-04 16:59:11,USD/MXN,17.447686,USD
